,2,3,4,5,6,9,10,11,12,13,14,15,16,echo_mean,echo_std,echo_max,echo_cont_mean,echo_cont_median,echo_cont_std,echo_cont_max,shadow_mean,shadow_median,shadow_std,shadow_min,shadow_max,target
170,0,0,0,38,199,3,60,0,26,56,255,7,43,0.0,0.0,0,13.25,5.0,20.039544239661073,43,137.0,127.5,106.66145820617055,38,255,0
171,0,4,0,27,170,0,64,0,56,52,255,0,41,1.0,2.0,4,10.25,0.0,20.5,41,126.0,111.0,106.22931171134766,27,255,0
172,10,0,0,34,150,0,99,0,78,50,255,22,2,0.0,0.0,0,6.0,1.0,10.708252269472673,22,122.25,100.0,102.30795016354627,34,255,1
173,23,0,0,54,144,0,157,0,103,50,255,23,0,0.0,0.0,0,5.75,0.0,11.5,23,125.75,99.0,96.47927238531601,50,255,1
174,42,0,0,66,151,0,239,0,142,46,255,0,23,0.0,0.0,0,5.75,0.0,11.5,23,129.5,108.5,95.24879701777515,46,255,1
175,67,0,11,75,109,6,255,0,190,34,255,0,20,0.0,0.0,0,6.5,3.0,9.433981132056603,20,118.25,92.0,96.18515131418847,34,255,1
176,90,0,45,75,50,24,255,0,233,14,237,0,25,0.0,0.0,0,12.25,12.0,14.150971698084906,25,94.0,62.5,98.56639048546585,14,237,1
177,116,0,73,86,4,13,255,0,255,0,214,0,19,0.0,0.0,0,8.0,6.5,9.556847457887633,19,76.0,45.0,100.17318337093349,0,214,1
178,139,0,96,90,12,4,255,0,255,0,194,5,32,0.0,0.0,0,10.25,4.5,14.660036380127666,32,74.0,51.0,89.39798655450804,0,194,1
179,153,0,112,84,20,0,255,0,255,0,173,8,25,0.0,0.0,0,8.25,4.0,11.786291472158096,25,69.25,52.0,77.89469387149123,0,173,1
180,160,0,107,84,11,13,255,0,255,0,159,0,15,0.0,0.0,0,7.0,6.5,8.12403840463596,15,63.5,47.5,73.77669008569035,0,159,1
181,163,22,86,78,0,13,255,0,255,0,153,14,13,5.5,11.0,22,10.0,13.0,6.683312551921141,14,57.75,39.0,73.37744885181004,0,153,1
182,159,31,75,72,6,10,255,0,255,0,142,20,0,10.5,14.617341299520465,31,7.5,5.0,9.574271077563381,20,55.0,39.0,66.5432190384565,0,142,1
183,155,40,67,57,15,9,255,0,255,0,121,25,0,10.0,20.0,40,8.5,4.5,11.789826122551595,25,48.25,36.0,54.16871790987857,0,121,1
184,152,24,69,44,24,0,255,0,255,0,94,28,6,6.0,12.0,24,8.5,3.0,13.30413469565007,28,40.5,34.0,39.94579660823735,0,94,1
185,150,0,53,42,39,0,255,0,255,0,80,17,6,0.0,0.0,0,5.75,3.0,8.0156097709407,17,40.25,40.5,32.684093990808435,0,80,1
186,148,0,51,30,41,7,255,0,255,0,67,0,18,0.0,0.0,0,6.25,3.5,8.5,18,34.5,35.5,27.742866951104144,0,67,1
187,153,0,51,24,32,23,255,0,255,0,56,0,10,0.0,0.0,0,8.25,5.0,10.90489186863706,23,28.0,28.0,23.09401076758503,0,56,1
188,160,0,51,17,25,17,255,0,255,0,51,0,42,0.0,0.0,0,14.75,8.5,19.85572965166478,42,23.25,21.0,21.23479848424907,0,51,1
189,166,0,48,8,16,19,255,0,255,0,44,0,0,0.0,0.0,0,4.75,0.0,9.5,19,17.0,12.0,19.148542155126762,0,44,1
190,174,0,48,8,13,17,255,0,255,0,33,0,0,0.0,0.0,0,4.25,0.0,8.5,17,13.5,10.5,14.059397805975427,0,33,1
191,180,0,49,5,8,13,255,0,255,0,17,0,1,0.0,0.0,0,3.5,0.5,6.350852961085883,13,7.5,6.5,7.14142842854285,0,17,1
192,189,0,47,13,0,10,255,0,255,0,1,8,0,0.0,0.0,0,4.5,4.0,5.259911279353166,10,3.5,0.5,6.350852961085883,0,13,1
193,207,4,36,38,0,0,255,0,255,0,0,19,5,1.0,2.0,4,6.0,2.5,8.981462390204985,19,9.5,0.0,19.0,0,38,1
194,226,15,28,40,0,12,255,0,255,0,0,44,0,3.75,7.5,15,14.0,6.0,20.784609690826528,44,10.0,0.0,20.0,0,40,1
195,216,6,33,33,0,2,255,0,255,0,0,39,0,1.5,3.0,6,10.25,1.0,19.189841062395487,39,8.25,0.0,16.5,0,33,1
196,214,0,27,13,0,0,255,0,255,0,0,29,4,0.0,0.0,0,8.25,2.0,13.961255912942311,29,3.25,0.0,6.5,0,13,1
197,212,0,28,4,0,0,255,0,255,0,5,17,5,0.0,0.0,0,5.5,2.5,8.020806277010642,17,2.25,2.0,2.629955639676583,0,5,1
198,207,0,16,10,3,17,255,0,255,0,2,9,0,0.0,0.0,0,6.5,4.5,8.18535277187245,17,3.75,2.5,4.349329450233296,0,10,1
199,209,3,19,16,3,5,255,0,255,0,0,8,0,0.75,1.5,3,3.25,2.5,3.9475730941090035,8,4.75,1.5,7.632168761236874,0,16,1
200,206,7,25,1,0,0,255,0,255,0,0,1,0,1.75,3.5,7,0.25,0.0,0.5,1,0.25,0.0,0.5,0,1,1
201,194,3,27,0,0,7,255,0,255,1,0,0,0,0.75,1.5,3,1.75,0.0,3.5,7,0.25,0.0,0.5,0,1,1
202,182,2,38,0,8,0,255,0,255,8,0,0,26,0.5,1.0,2,6.5,0.0,13.0,26,4.0,4.0,4.618802153517006,0,8,1
203,177,0,34,19,19,0,253,0,255,24,0,10,5,0.0,0.0,0,3.75,2.5,4.7871355387816905,10,15.5,19.0,10.598742063723098,0,24,1
204,171,0,6,45,20,0,255,0,255,33,0,35,3,0.0,0.0,0,9.5,1.5,17.05872210923198,35,24.5,26.5,19.261360284258224,0,45,1
205,170,0,0,59,14,0,255,11,255,30,0,47,8,0.0,0.0,0,16.5,9.5,20.85665361461421,47,25.75,22.0,25.329495323305068,0,59,1
206,164,0,3,62,9,0,255,28,255,43,0,24,0,0.0,0.0,0,13.0,12.0,15.0996688705415,28,28.5,26.0,29.011491975882016,0,62,1
207,158,0,29,68,9,0,255,7,255,61,0,54,0,2.25,3.304037933599835,7,15.25,3.5,26.043233286210835,54,34.5,35.0,34.95234851432256,0,68,1
208,144,0,70,75,13,17,255,0,255,82,0,51,0,0.5,1.0,2,17.0,8.5,24.041630560342615,51,42.5,44.0,42.0039680665212,0,82,1
209,133,0,101,67,24,11,255,1,255,100,0,76,4,0.0,0.0,0,23.0,7.5,35.58089374931439,76,47.75,45.5,44.514978752475365,0,100,1
210,121,0,105,59,44,3,255,4,255,112,15,58,0,1.25,2.5,5,16.25,3.5,27.885181249784505,58,57.5,51.5,40.665300523501195,15,112,1
211,108,0,97,67,62,0,255,4,255,118,33,78,0,4.0,8.0,16,20.5,2.0,38.379682124790975,78,70.0,64.5,35.336477847497285,33,118,1
212,87,0,62,79,78,0,255,0,223,131,46,64,5,2.0,4.0,8,17.25,2.5,31.255666152982034,64,83.5,78.5,35.18048701576865,46,131,1
213,72,0,23,98,84,14,255,0,194,158,64,79,9,4.25,8.5,17,25.5,11.5,36.13400983376557,79,101.0,91.0,40.4804479553607,64,158,1
214,55,0,0,102,82,11,226,0,157,194,77,75,16,3.5,7.0,14,25.5,13.5,33.6699668349505,75,113.75,92.0,54.579452788267,77,194,1
215,36,0,0,80,85,0,131,0,122,221,85,47,12,0.0,0.0,0,14.75,6.0,22.23173407541571,47,117.75,85.0,68.87367663580429,80,221,1
216,27,0,0,43,87,1,71,0,104,229,89,39,8,0.0,0.0,0,12.0,4.5,18.348478592697177,39,112.0,88.0,80.83728512676973,43,229,1
217,15,0,0,20,89,1,65,0,82,241,91,20,28,0.0,0.0,0,12.25,10.5,13.961255912942311,28,110.25,90.0,93.20720644528154,20,241,1
218,0,0,0,21,87,33,86,0,48,244,94,3,51,3.25,6.5,13,21.75,18.0,24.540782383616055,51,111.5,90.5,94.25674158028873,21,244,1
219,0,0,0,15,78,48,60,0,17,230,94,11,29,0.0,0.0,0,22.0,20.0,21.05548226313834,48,104.25,86.0,90.5036831663036,15,230,0
220,0,0,0,10,67,33,38,0,4,214,91,22,28,0.0,0.0,0,20.75,25.0,14.545904349105742,33,95.5,79.0,85.99418584997477,10,214,0
221,0,0,0,0,49,50,10,0,4,200,103,10,44,0.0,0.0,0,26.0,27.0,24.711670657134185,50,88.0,76.0,85.70103072114516,0,200,0
222,0,0,0,18,41,38,21,0,4,198,101,5,28,0.0,0.0,0,17.75,16.5,18.191115047370424,38,89.5,71.0,80.35131195776042,18,198,0
223,0,0,0,48,47,23,28,0,17,202,110,0,11,0.0,0.0,0,8.5,5.5,10.969655114602888,23,101.75,79.0,73.04051387186885,47,202,0
224,0,0,0,76,64,1,33,0,22,204,120,0,27,0.0,0.0,0,7.0,0.5,13.341664064126334,27,116.0,98.0,63.41398373650194,64,204,0
225,0,0,0,83,80,0,76,0,18,202,147,1,23,0.0,0.0,0,6.0,0.5,11.343133018115703,23,128.0,115.0,58.21225529617167,80,202,0
226,0,0,0,68,75,8,67,0,6,197,164,0,10,0.0,0.0,0,4.5,4.0,5.259911279353166,10,126.0,119.5,64.42049363362563,68,197,0
227,0,0,0,45,62,11,26,0,0,186,180,1,10,0.0,0.0,0,5.5,5.5,5.802298395176403,11,118.25,121.0,75.12822372450982,45,186,0
228,0,0,0,39,53,11,28,0,8,175,190,18,6,0.0,0.0,0,8.75,8.5,7.632168761236874,18,114.25,114.0,79.25223445851016,39,190,0
229,0,0,0,66,63,24,26,0,2,161,198,27,0,0.0,0.0,0,12.75,12.0,14.773286702694158,27,122.0,113.5,68.10286337592568,63,198,0
230,0,0,0,101,84,12,26,0,3,158,196,21,0,0.0,0.0,0,8.25,6.0,10.21028892833107,21,134.75,129.5,51.66155888730678,84,196,0
231,0,0,0,137,111,58,46,0,0,150,185,22,8,0.0,0.0,0,22.0,15.0,25.664502073226878,58,145.75,143.5,30.78284154091908,111,185,0
232,0,0,0,158,118,98,61,0,0,134,175,31,18,0.0,0.0,0,36.75,24.5,42.765835273810175,98,146.25,146.0,25.250412537884074,118,175,0
233,0,0,0,191,110,114,67,0,32,121,167,50,20,0.0,0.0,0,46.0,35.0,49.77281721314691,114,147.25,144.0,38.21321760857099,110,191,0
234,0,0,0,211,101,85,23,0,42,117,171,57,63,2.25,2.629955639676583,5,51.25,60.0,36.22499137335991,85,150.0,144.0,50.50412524404978,101,211,0
235,0,0,0,248,115,36,30,0,20,116,191,51,85,4.25,8.5,17,43.0,43.5,35.24202037341219,85,167.5,153.5,64.39720490828775,115,248,0
236,0,0,3,255,139,22,43,0,0,119,231,13,83,4.0,8.0,16,29.5,17.5,36.79220932027141,83,186.0,185.0,67.04227521994362,119,255,0
237,0,0,0,255,145,46,34,0,4,120,255,21,48,0.0,0.0,0,28.75,33.5,22.76510487566442,48,193.75,200.0,71.45802963978225,120,255,0
238,0,0,0,236,128,36,23,0,2,115,255,8,31,0.0,0.0,0,18.75,19.5,17.461863207191456,36,183.5,182.0,72.2057246114646,115,255,0
239,0,0,0,185,111,13,17,0,24,103,255,1,44,0.0,0.0,0,14.5,7.0,20.534523775015252,44,163.5,148.0,71.29983637194876,103,255,0
240,0,0,0,155,106,9,20,0,37,96,255,17,43,0.0,0.0,0,17.25,13.0,18.51800925225675,43,153.0,130.5,72.7232195840274,96,255,0
241,0,0,0,130,111,10,38,0,38,87,255,27,25,0.0,0.0,0,15.5,17.5,12.819256348686272,27,145.75,120.5,74.92829905983453,87,255,0
242,0,0,0,134,118,29,39,0,34,88,255,40,16,0.0,0.0,0,21.25,22.5,17.231270024773757,40,148.75,126.0,73.35473172649918,88,255,0
243,0,0,0,206,112,53,32,0,29,101,255,40,27,0.0,0.0,0,30.0,33.5,22.642143596988927,53,168.5,159.0,74.4692330205345,101,255,0
244,0,0,0,244,104,71,28,0,16,119,251,21,35,0.0,0.0,0,31.75,28.0,29.859392715414245,71,179.5,181.5,78.8098978555359,104,251,0
245,0,0,0,255,84,55,43,0,17,140,251,0,21,0.0,0.0,0,19.0,10.5,25.96150997149434,55,182.5,195.5,84.57146879020922,84,255,0
246,0,0,0,253,70,16,36,0,8,162,249,0,20,0.0,0.0,0,9.0,8.0,10.519822558706332,20,183.5,205.5,86.53515663204945,70,253,0
247,0,0,0,225,69,24,29,0,3,175,247,3,18,0.0,0.0,0,11.25,10.5,11.586630226256467,24,179.0,200.0,79.28009418090605,69,247,0
248,0,0,0,237,73,37,35,0,0,175,244,15,8,0.0,0.0,0,15.0,11.5,15.895492023421818,37,182.25,206.0,79.15964881175258,73,244,0
249,0,0,0,255,89,50,26,0,0,164,241,25,2,0.0,0.0,0,19.25,13.5,23.428970670233607,50,187.25,202.5,76.75230724002157,89,255,0
250,0,0,0,255,117,57,27,0,8,132,241,25,10,0.0,0.0,0,23.0,17.5,24.886408606573454,57,186.25,186.5,71.79310551856634,117,255,0
251,0,0,0,255,139,50,64,0,6,112,233,30,11,0.0,0.0,0,22.75,20.5,21.990528264080726,50,184.75,186.0,69.87786964888573,112,255,0
252,0,0,0,255,136,46,53,0,0,91,228,35,13,0.0,0.0,0,23.5,24.0,20.8246648632497,46,177.5,182.0,76.94370236304809,91,255,0
253,0,0,0,255,118,26,22,0,0,81,217,10,6,0.0,0.0,0,10.5,8.0,11.120551545074852,26,167.75,167.5,81.72871792297572,81,255,0
254,0,0,0,255,102,21,27,0,9,81,210,7,6,0.0,0.0,0,8.5,6.5,8.888194417315589,21,162.0,156.0,83.89278872465738,81,255,0
255,0,0,0,255,100,33,60,0,27,82,211,21,14,0.0,0.0,0,17.0,17.5,13.784048752090222,33,162.0,155.5,84.24962907930218,82,255,0
256,0,0,0,255,107,43,81,0,22,91,211,31,0,0.0,0.0,0,18.5,15.5,21.91650823770368,43,166.0,159.0,79.69107018146177,91,255,0
257,11,0,0,255,112,37,68,0,18,100,212,24,13,0.0,0.0,0,18.5,18.5,15.758595538097083,37,169.75,162.0,75.83479852064397,100,255,0
258,0,0,0,255,116,18,82,0,9,110,217,40,36,0.0,0.0,0,23.5,27.0,18.35755975068582,40,174.5,166.5,72.73009464222267,110,255,0
259,0,0,0,255,120,17,59,0,0,110,218,43,13,0.0,0.0,0,18.25,15.0,18.025444978326238,43,175.75,169.0,71.87199269070904,110,255,0
260,0,0,0,249,125,16,41,0,9,105,219,7,10,0.0,0.0,0,8.25,8.5,6.652067347825035,16,174.5,172.0,70.26378868236469,105,249,0
261,0,0,0,254,133,24,48,0,36,95,218,0,10,0.0,0.0,0,8.5,5.0,11.357816691600547,24,175.0,175.5,73.60706487831179,95,254,0
262,0,0,0,255,131,15,33,0,32,87,219,16,11,0.0,0.0,0,10.5,13.0,7.32575365861197,16,173.0,175.0,77.45966692414834,87,255,0
263,0,0,0,255,112,0,43,0,3,75,221,5,1,0.0,0.0,0,1.5,0.5,2.3804761428476167,5,165.75,166.5,85.91226144542271,75,255,0
264,0,0,0,255,94,0,69,0,17,65,216,0,1,0.0,0.0,0,0.25,0.0,0.5,1,157.5,155.0,92.22617126752398,65,255,0
265,0,0,2,255,83,0,89,0,35,56,209,13,0,0.0,0.0,0,3.25,0.0,6.5,13,150.75,146.0,96.31329087929662,56,255,0
266,0,0,16,255,62,0,122,0,33,59,195,3,3,0.0,0.0,0,1.5,1.5,1.7320508075688772,3,142.75,128.5,98.08966986045641,59,255,0
267,0,0,1,255,52,1,84,0,16,73,173,0,15,0.0,0.0,0,4.0,0.5,7.3484692283495345,15,138.25,123.0,94.04741711852945,52,255,0
268,0,0,0,255,30,0,32,0,0,93,155,4,11,0.0,0.0,0,3.75,2.0,5.188127472091127,11,133.25,124.0,95.87622228686318,30,255,0
269,0,0,0,255,22,50,18,0,9,114,138,0,25,0.0,0.0,0,18.75,12.5,23.935677693908453,50,132.25,126.0,95.8970802475237,22,255,0
270,0,0,0,255,28,0,21,0,13,126,124,0,28,0.0,0.0,0,7.0,0.0,14.0,28,133.25,125.0,93.16428142444578,28,255,0
271,0,0,0,255,53,0,52,0,16,104,114,0,24,0.0,0.0,0,6.0,0.0,12.0,24,131.5,109.0,86.55826554023211,53,255,0
272,0,0,0,255,71,0,61,0,8,85,116,0,10,0.0,0.0,0,2.5,0.0,5.0,10,131.75,100.5,84.29066773176415,71,255,0
273,0,0,0,255,89,0,38,11,14,77,125,12,21,0.0,0.0,0,11.0,11.5,8.602325267042627,21,136.5,107.0,81.59044061653302,77,255,0
274,0,0,0,255,95,0,46,0,27,64,140,0,14,0.0,0.0,0,3.5,0.0,7.0,14,138.5,117.5,83.69986061318541,64,255,0
275,0,0,0,255,88,0,78,0,49,56,156,13,0,0.0,0.0,0,3.25,0.0,6.5,13,138.75,122.0,88.00520817921327,56,255,0
276,6,0,0,255,70,0,155,0,68,40,175,75,6,0.0,0.0,0,20.25,3.0,36.609425015970956,75,135.0,122.5,98.74208829065749,40,255,1
277,18,0,1,255,44,0,241,0,91,27,190,27,0,0.0,0.0,0,6.75,0.0,13.5,27,129.0,117.0,111.3941949415079,27,255,1
278,30,0,30,224,17,3,255,0,110,9,209,6,0,0.0,0.0,0,2.25,1.5,2.8722813232690143,6,114.75,113.0,117.69558190518453,9,224,1
279,33,0,61,170,2,0,255,0,118,0,225,0,0,0.0,0.0,0,0.0,0.0,0.0,0,99.25,86.0,115.65285700462974,0,225,1
280,44,0,74,128,2,0,255,0,140,0,202,0,0,0.0,0.0,0,0.0,0.0,0.0,0,83.0,65.0,99.39148186171019,0,202,1
281,58,0,72,76,4,74,255,0,170,0,172,5,0,0.0,0.0,0,19.75,2.5,36.24339020198487,74,63.0,40.0,80.62257748298549,0,172,1
282,68,0,50,59,4,24,255,0,189,0,124,17,0,0.0,0.0,0,10.25,8.5,12.175795661885921,24,46.75,31.5,58.111243891923934,0,124,1
283,85,0,25,47,9,9,255,0,223,0,94,22,9,0.0,0.0,0,10.0,9.0,9.055385138137417,22,37.5,28.0,42.82133424668908,0,94,1
284,102,0,10,38,13,11,255,0,254,0,89,8,1,0.0,0.0,0,5.0,4.5,5.354126134736337,11,35.0,25.5,39.30224760324359,0,89,1
285,120,7,12,28,14,14,255,0,255,0,101,0,4,1.75,3.5,7,4.5,2.0,6.60807586719967,14,35.75,21.0,44.97684589504545,0,101,1
286,127,21,20,23,16,9,255,0,255,0,117,0,12,5.25,10.5,21,5.25,4.5,6.18465843842649,12,39.0,19.5,52.88351980217151,0,117,1
287,131,22,38,7,19,1,255,0,255,0,119,7,4,5.5,11.0,22,3.0,2.5,3.1622776601683795,7,36.25,13.0,55.721779105361186,0,119,1
288,125,14,52,0,24,0,255,0,255,0,114,0,0,3.5,7.0,14,0.0,0.0,0.0,0,34.5,12.0,54.194095619356915,0,114,1
289,125,9,47,15,23,65,255,0,255,0,103,0,0,2.25,4.5,9,16.25,0.0,32.5,65,35.25,19.0,46.16185293796888,0,103,1
290,120,19,23,35,4,8,255,0,255,0,85,0,0,4.75,9.5,19,2.0,0.0,4.0,8,31.0,19.5,39.25132694147634,0,85,1
291,118,36,8,28,0,5,255,0,255,0,67,0,0,9.0,18.0,36,1.25,0.0,2.5,5,23.75,14.0,31.71093397131868,0,67,1
292,114,54,7,11,0,0,255,0,255,0,48,0,0,13.5,27.0,54,0.0,0.0,0.0,0,14.75,5.5,22.76510487566442,0,48,1
293,113,57,4,3,0,0,255,0,255,0,33,0,0,14.25,28.5,57,0.0,0.0,0.0,0,9.0,1.5,16.06237840420901,0,33,1
294,119,57,3,2,0,0,255,0,255,0,20,0,0,14.25,28.5,57,0.0,0.0,0.0,0,5.5,1.0,9.71253485622231,0,20,1
295,121,65,28,0,0,0,255,0,255,0,13,4,0,16.25,32.5,65,1.0,0.0,2.0,4,3.25,0.0,6.5,0,13,1
296,122,73,26,0,0,0,255,0,255,0,14,0,0,18.25,36.5,73,0.0,0.0,0.0,0,3.5,0.0,7.0,0,14,1
297,126,51,35,0,0,0,255,3,255,0,17,3,0,12.75,25.5,51,1.5,1.5,1.7320508075688772,3,4.25,0.0,8.5,0,17,1
298,132,45,41,0,0,6,255,14,255,0,17,0,0,11.25,22.5,45,5.0,3.0,6.6332495807108,14,4.25,0.0,8.5,0,17,1
299,135,47,35,0,0,18,255,24,255,0,11,4,0,11.75,23.5,47,11.5,11.0,11.357816691600547,24,2.75,0.0,5.5,0,11,1
300,137,62,30,0,0,28,255,29,255,0,5,0,0,15.5,31.0,62,14.25,14.0,16.45954636879968,29,1.25,0.0,2.5,0,5,1
301,147,78,23,0,0,28,255,29,255,0,0,0,0,19.5,39.0,78,14.25,14.0,16.45954636879968,29,0.0,0.0,0.0,0,0,1
302,150,85,22,0,0,19,255,29,255,0,0,0,0,21.25,42.5,85,12.0,9.5,14.445299120013633,29,0.0,0.0,0.0,0,0,1
303,147,77,22,0,0,22,255,23,255,0,0,0,0,19.25,38.5,77,11.25,11.0,12.996794476587935,23,0.0,0.0,0.0,0,0,1
304,146,56,22,2,2,19,255,19,255,0,0,8,0,14.0,28.0,56,11.5,13.5,9.255628917943213,19,1.0,1.0,1.1547005383792515,0,2,1
305,140,21,20,4,5,12,255,11,255,0,0,7,0,5.25,10.5,21,7.5,9.0,5.446711546122731,12,2.25,2.0,2.629955639676583,0,5,1
306,122,19,14,3,0,9,255,6,255,0,0,0,0,4.75,9.5,19,3.75,3.0,4.5,9,0.75,0.0,1.5,0,3,1
307,107,20,6,0,9,21,255,5,255,0,0,0,27,5.0,10.0,20,13.25,13.0,12.816005617976296,27,2.25,0.0,4.5,0,9,1
308,92,26,18,0,26,6,255,0,234,0,0,1,0,6.5,13.0,26,1.75,0.5,2.8722813232690143,6,6.5,0.0,13.0,0,26,1
309,82,29,21,3,36,7,255,1,213,0,0,0,0,7.25,14.5,29,2.0,0.5,3.3665016461206925,7,9.75,1.5,17.55704986607944,0,36,1
310,89,51,42,24,43,0,255,0,230,0,0,0,0,12.75,25.5,51,0.0,0.0,0.0,0,16.75,12.0,20.838665984174707,0,43,1
311,100,60,51,29,43,0,255,0,251,0,0,0,0,15.0,30.0,60,0.0,0.0,0.0,0,18.0,14.5,21.55612828563299,0,43,1
312,114,73,44,21,38,0,255,0,255,0,0,0,0,18.25,36.5,73,0.0,0.0,0.0,0,14.75,10.5,18.39157415774952,0,38,1
313,130,73,7,8,33,0,255,0,255,0,0,0,0,18.25,36.5,73,0.0,0.0,0.0,0,10.25,4.0,15.628499608087784,0,33,1
314,145,71,0,11,36,0,255,0,255,0,0,1,19,17.75,35.5,71,5.0,0.5,9.345230512584124,19,11.75,5.5,16.977926846349646,0,36,1
315,151,75,7,38,58,0,255,0,255,0,0,11,15,18.75,37.5,75,6.5,5.5,7.681145747868608,15,24.0,19.0,28.890598240027266,0,58,1
316,154,69,40,46,95,0,255,0,255,10,0,0,0,17.25,34.5,69,0.0,0.0,0.0,0,37.75,28.0,42.97576836621617,0,95,1
317,157,70,43,38,139,1,255,0,255,49,0,0,0,17.5,35.0,70,0.25,0.0,0.5,1,56.5,43.5,58.8699130852651,0,139,1
318,169,68,43,70,163,0,255,0,255,85,0,0,0,17.0,34.0,68,0.0,0.0,0.0,0,79.5,77.5,66.86553671361654,0,163,1
319,165,63,62,109,152,2,255,0,255,102,0,0,0,15.75,31.5,63,0.5,0.0,1.0,2,90.75,105.5,64.4120847874579,0,152,1
320,161,48,74,154,83,20,255,0,255,106,0,0,0,12.0,24.0,48,5.0,0.0,10.0,20,85.75,94.5,64.36549282547804,0,154,1
321,156,35,94,176,43,6,255,0,255,119,0,0,0,8.75,17.5,35,1.5,0.0,3.0,6,84.5,81.0,78.36878630339164,0,176,1
322,144,14,101,167,41,0,255,0,255,126,4,0,0,3.5,7.0,14,0.0,0.0,0.0,0,84.5,83.5,75.05775553976196,4,167,1
323,129,11,101,154,50,0,255,0,255,130,7,5,0,2.75,5.5,11,1.25,0.0,2.5,5,85.25,90.0,68.54378162897055,7,154,1
324,102,0,75,139,85,9,255,0,249,133,9,24,1,0.0,0.0,0,8.5,5.0,11.090536506409418,24,91.5,109.0,60.07495318350236,9,139,1
325,82,0,53,140,88,16,253,0,212,139,17,24,0,0.0,0.0,0,10.0,8.0,12.0,24,96.0,113.5,57.994252588798254,17,140,1
326,56,0,10,177,85,9,161,0,159,149,34,20,0,0.0,0.0,0,7.25,4.5,9.5,20,111.25,117.0,64.30331769564201,34,177,1
327,44,0,0,246,103,0,69,0,139,165,50,12,1,0.0,0.0,0,3.25,0.5,5.852349955359813,12,141.0,134.0,84.31290925277496,50,246,1
328,29,0,0,255,163,0,53,0,110,187,81,4,21,0.0,0.0,0,6.25,2.0,10.012492197250394,21,171.5,175.0,71.82153808805081,81,255,1
329,10,0,0,255,194,0,39,0,75,203,107,4,6,0.0,0.0,0,2.5,2.0,3.0,6,189.75,198.5,61.36978083715144,107,255,1
330,0,0,0,255,186,0,25,0,39,202,127,0,6,0.0,0.0,0,1.5,0.0,3.0,6,192.5,194.0,52.69092268439919,127,255,1
331,0,0,0,255,178,31,68,0,19,180,151,4,16,0.0,0.0,0,12.75,10.0,13.937359864766353,31,191.0,179.0,44.66915415959131,151,255,0
332,0,0,0,255,176,32,37,63,1,134,178,9,38,0.0,0.0,0,35.5,35.0,22.18858565419016,63,185.75,177.0,50.42734046791152,134,255,0
333,0,0,0,255,172,19,16,2,0,104,229,11,65,1.25,2.5,5,24.25,15.0,28.040149785619906,65,190.0,200.5,66.99751239163038,104,255,0
334,0,0,0,255,190,30,51,0,0,101,255,14,79,3.5,7.0,14,30.75,22.0,34.42261853297431,79,200.25,222.5,72.91719047430905,101,255,0
335,0,0,0,255,205,59,33,0,6,109,255,49,59,0.75,1.5,3,41.75,54.0,28.229712479348184,59,206.0,230.0,68.8282887578453,109,255,0
336,0,0,0,255,222,81,69,0,12,124,255,21,51,0.0,0.0,0,38.25,36.0,35.358874416474286,81,214.0,238.5,61.98386886924694,124,255,0
337,0,0,0,255,235,83,87,0,10,150,255,11,60,0.75,1.5,3,38.5,35.5,39.50105483823607,83,223.75,245.0,50.06246098625196,150,255,0
338,0,0,0,255,215,69,64,0,4,159,255,0,45,2.0,4.0,8,28.5,22.5,34.336569426778794,69,221.0,235.0,45.43126676640219,159,255,0
339,0,5,0,254,194,61,19,0,19,164,255,4,30,1.25,2.5,5,23.75,17.0,28.17061116364594,61,216.75,224.0,45.27968639467372,164,255,0
340,0,18,0,210,214,78,15,2,25,177,255,9,26,4.5,9.0,18,28.75,17.5,34.34506272134808,78,214.0,212.0,31.96873472629156,177,255,0
341,0,6,0,187,252,110,27,2,11,182,255,21,28,1.5,3.0,6,40.25,24.5,47.77987721485549,110,219.0,219.5,39.9082280572148,182,255,0
342,0,0,0,234,255,138,25,0,0,190,255,26,2,0.0,0.0,0,41.5,14.0,65.40896982320798,138,233.5,244.5,30.643106892089126,190,255,0
343,0,0,0,255,255,144,23,0,7,196,255,18,35,0.0,0.0,0,49.25,26.5,64.76302957706658,144,240.25,255.0,29.5,196,255,0
344,0,0,0,255,253,146,37,0,18,190,255,3,74,2.75,5.5,11,55.75,38.5,69.20681565664853,146,238.25,254.0,32.18048062620155,190,255,0
345,0,0,0,255,237,159,63,0,23,171,255,22,88,4.75,9.5,19,67.25,55.0,71.6908873800104,159,229.5,246.0,39.91240408695021,171,255,0
346,0,0,0,255,215,171,41,0,23,136,255,26,75,3.25,6.5,13,68.0,50.5,75.37904218017101,171,215.25,235.0,56.097385559994386,136,255,0
347,0,0,0,255,181,134,67,0,26,112,255,32,60,1.0,2.0,4,56.5,46.0,57.18682832028135,134,200.75,218.0,68.68466592576056,112,255,0
348,0,0,0,255,141,122,58,0,46,109,255,34,45,0.0,0.0,0,50.25,39.5,51.52588346323299,122,190.0,198.0,76.18398781896364,109,255,0
349,0,0,0,255,113,126,33,0,42,101,255,37,51,0.0,0.0,0,53.5,44.0,52.905576265645195,126,181.0,184.0,85.58816117509087,101,255,0
350,0,0,4,255,117,152,94,0,19,106,255,24,66,1.5,3.0,6,60.5,45.0,66.82065548915246,152,183.25,186.0,82.97138060801447,106,255,0
