0,echo1,echo2,echo3,echo4,shadow5,shadow6,echo7,echo8,echo-contact9,echo-contact10,echo-contact11,echo-contact12,shadow13,shadow14,echo-contact15,echo-contact16
407,0,0,21,255,56,0,0,0,82,255,0,0,1,6,4,47
408,0,0,9,255,42,0,0,0,60,255,0,0,2,2,0,15
409,0,0,0,255,37,0,0,0,46,255,1,0,10,0,14,16
410,0,0,4,255,4,0,0,0,59,255,8,0,29,0,0,10
411,0,0,7,255,0,0,0,0,60,255,10,0,41,0,0,6
412,0,0,6,255,11,0,0,0,56,255,13,0,50,0,0,0
413,0,0,0,255,10,0,0,0,31,255,20,4,40,0,6,0
414,0,0,0,255,0,0,0,0,20,255,18,22,15,0,3,0
415,0,0,0,255,0,0,0,0,40,255,19,35,0,0,0,13
416,0,0,0,255,0,0,0,0,44,255,17,32,0,0,0,12
417,0,0,4,255,0,0,0,0,55,255,15,24,0,0,0,14
418,0,0,0,255,0,0,0,0,39,255,26,25,0,0,0,38
419,0,0,11,255,0,0,0,0,67,255,19,20,0,0,0,27
420,0,0,21,255,0,0,0,0,81,255,16,8,0,0,0,0
421,0,0,23,255,5,0,0,0,88,255,11,2,0,0,0,1
422,0,0,51,255,0,1,0,0,132,255,17,12,0,0,0,0
423,0,0,15,255,1,5,0,0,70,255,15,21,0,0,0,0
424,0,0,13,255,13,1,0,0,67,255,17,31,0,0,0,0
425,0,0,8,255,0,5,0,0,62,255,12,43,0,0,0,0
426,0,0,7,255,0,5,0,0,56,255,3,39,0,0,0,14
427,0,0,0,255,0,3,0,0,44,255,0,26,0,0,0,17
428,0,0,0,255,0,0,0,0,42,255,0,1,0,0,0,5
429,0,0,0,255,14,0,0,0,45,255,0,0,0,0,0,0
430,0,0,22,225,12,0,0,0,84,255,0,0,0,0,0,0
431,0,0,29,184,0,0,0,0,95,255,0,0,0,0,0,0
432,0,0,13,145,8,0,0,0,69,255,0,0,0,0,0,0
433,0,0,3,108,8,0,0,0,49,255,0,0,0,0,0,6
434,0,0,0,65,8,2,0,0,51,248,0,0,0,0,0,13
435,0,0,0,27,23,32,0,0,56,171,0,0,0,0,0,17
436,0,0,2,4,85,54,0,0,47,102,0,0,0,0,0,0
437,0,0,1,30,148,62,0,0,49,58,0,0,0,0,0,25
438,0,0,0,0,209,65,0,0,33,72,0,0,0,0,0,0
439,0,0,0,5,255,51,0,0,35,79,0,0,0,0,0,1
440,0,0,0,0,255,45,0,0,32,40,0,0,0,0,0,19
441,0,0,0,0,255,50,0,0,19,38,0,11,0,0,0,44
442,0,0,0,0,215,61,0,2,13,55,0,31,0,2,0,55
443,0,0,0,0,199,67,0,0,9,48,0,33,0,7,0,36
444,0,0,0,0,199,68,0,0,9,34,0,36,0,19,0,22
445,0,0,0,0,212,61,0,0,0,27,0,41,0,24,30,31
446,0,0,0,0,221,46,0,0,0,11,0,9,0,20,0,0
447,0,0,0,0,224,33,0,0,14,24,0,0,0,19,0,0
448,0,0,0,0,209,24,0,0,30,20,0,0,0,17,0,0
449,0,0,0,0,173,19,0,0,34,11,0,0,0,13,0,7
450,0,0,0,0,142,16,0,0,40,0,0,0,0,7,0,9
451,0,0,0,34,95,16,0,0,32,19,0,3,0,0,0,11
452,0,0,0,0,88,30,0,0,5,27,0,12,0,0,0,14
453,0,0,0,0,131,61,0,0,0,37,0,15,0,0,0,13
454,0,0,0,0,184,111,0,0,5,30,0,8,0,0,0,7
455,0,0,0,0,180,156,0,0,33,26,0,11,9,0,0,6
456,0,0,0,0,162,163,0,0,43,12,0,24,11,0,0,10
457,0,0,0,0,127,145,0,0,26,16,0,26,1,1,0,12
458,0,0,5,0,90,125,0,0,57,17,0,8,0,5,0,4
459,0,0,0,0,80,105,0,0,41,10,0,0,0,0,0,1
460,0,0,0,0,89,98,0,0,0,12,0,0,0,0,0,13
461,0,0,0,0,95,114,0,0,18,0,0,0,0,0,0,23
462,0,0,0,0,81,128,0,0,15,0,0,0,4,0,0,20
463,0,0,0,0,55,121,0,0,19,0,0,0,19,0,2,12
464,0,0,0,0,33,112,0,0,27,12,0,0,28,0,0,11
465,0,0,0,0,31,113,0,0,20,0,63,0,36,0,0,1
466,0,0,0,0,34,124,0,0,13,17,0,1,34,0,0,16
467,0,0,0,0,39,117,0,0,17,10,0,0,28,0,0,15
468,0,0,0,0,41,102,23,0,12,2,0,2,9,0,0,0
469,0,0,0,0,36,96,0,0,20,3,0,16,0,0,0,0
470,0,0,0,0,23,110,0,0,29,10,0,2,0,0,0,2
471,0,0,0,0,0,137,0,0,33,13,11,0,0,0,0,0
472,0,0,0,0,0,135,0,0,18,50,0,0,0,0,3,5
473,0,0,0,0,23,113,0,0,0,43,0,0,0,0,0,10
474,0,0,0,0,25,99,0,0,8,23,0,0,2,0,0,8
475,0,0,0,1,10,99,0,0,1,34,0,0,0,0,0,10
476,0,0,0,0,0,111,0,0,13,45,0,0,0,0,0,64
477,0,0,0,0,5,106,0,0,26,40,0,0,0,0,50,0
478,0,0,0,0,13,98,0,0,16,89,0,0,0,0,0,0
479,0,0,0,0,34,99,0,0,5,47,0,0,0,0,0,0
480,0,0,0,0,54,100,0,0,2,69,0,0,0,23,0,13
481,0,0,0,0,46,118,0,0,16,50,0,0,0,30,0,35
482,0,0,0,0,14,150,0,0,44,48,0,0,0,32,0,11
483,0,0,0,0,0,188,0,0,24,47,0,0,0,35,0,17
484,0,0,0,0,14,210,0,0,15,54,0,0,0,37,2,17
485,0,0,0,0,27,188,0,0,24,41,0,0,0,33,10,8
486,0,0,0,0,22,162,0,0,34,43,0,0,0,29,4,1
487,0,0,0,0,0,151,0,0,43,34,0,21,0,22,0,0
488,0,0,0,0,15,173,0,0,36,33,0,34,0,16,0,0
489,0,0,5,0,47,188,0,0,57,40,0,45,0,7,0,0
490,0,0,19,0,52,185,0,0,80,78,0,52,0,0,0,0
491,0,0,14,0,56,163,0,0,70,8,0,54,0,0,0,0
492,0,0,3,0,44,109,0,0,51,34,0,51,0,0,0,7
493,0,5,13,0,26,66,0,0,69,50,0,66,0,0,0,2
494,0,13,20,0,25,58,0,0,83,70,0,79,0,0,0,12
495,0,14,20,0,28,57,0,0,80,77,0,82,0,0,0,9
496,0,16,25,0,33,59,0,0,88,86,0,86,0,0,0,7
497,0,19,27,0,28,65,0,0,91,81,0,92,0,0,0,0
498,0,20,30,0,19,67,0,0,96,40,0,93,0,0,0,8
499,0,36,37,0,11,45,0,0,108,53,0,124,0,0,0,29
500,0,62,34,0,6,18,0,0,105,68,0,170,0,0,0,10
501,0,73,41,3,11,5,0,0,120,94,0,191,0,0,0,0
502,0,88,48,13,22,10,0,0,128,121,0,218,0,0,0,0
503,0,92,50,13,39,15,0,0,130,119,0,225,0,0,0,0
504,0,97,47,0,28,18,0,0,126,67,0,234,0,0,0,9
505,0,105,52,0,7,6,0,0,134,67,22,250,0,0,0,0
506,0,105,37,0,39,0,0,0,107,69,0,253,0,0,0,0
507,0,108,15,5,18,8,0,0,69,97,0,255,0,0,3,0
508,2,106,0,9,0,48,23,0,38,104,0,255,0,0,2,5
509,0,88,0,0,23,63,0,0,15,90,0,222,0,0,0,10
510,0,85,0,15,0,60,0,0,14,161,0,213,0,0,0,19
511,0,94,0,4,0,57,0,0,22,106,0,229,0,0,0,14
512,0,96,0,0,5,43,0,0,32,53,0,231,0,0,0,3
513,0,96,0,0,0,30,0,0,20,52,0,231,0,0,5,0
514,0,94,0,0,0,38,0,0,21,34,0,229,0,0,0,53
515,0,100,0,0,0,78,0,0,8,37,0,240,0,0,0,80
516,0,98,0,0,0,106,0,0,16,69,0,236,0,0,0,22
517,0,96,0,8,0,125,0,0,25,102,0,231,0,0,0,14
518,0,89,0,0,0,144,0,0,21,77,0,217,0,0,0,6
519,0,81,0,0,7,136,0,0,9,68,0,203,0,0,0,7
520,0,70,0,0,5,105,0,0,14,51,0,184,0,0,0,2
521,0,55,0,0,0,92,0,0,0,17,0,156,0,0,7,62
522,0,41,0,0,0,111,0,0,0,65,0,129,0,0,9,22
523,0,31,0,0,0,120,0,0,0,26,0,110,0,0,20,17
524,0,24,0,0,1,127,0,0,0,47,0,98,0,0,13,27
525,0,16,0,0,18,111,0,0,0,40,0,85,0,0,13,4
526,0,26,0,0,45,97,0,0,0,31,0,108,0,0,21,0
527,0,21,0,0,36,112,0,0,3,23,0,93,3,0,0,0
528,0,11,0,0,11,128,0,0,19,29,0,74,9,0,2,13
529,0,0,0,0,0,137,0,0,2,17,0,54,31,0,0,4
530,0,0,0,0,12,141,0,0,0,28,0,50,49,0,12,1
531,0,0,0,0,9,144,0,0,24,38,0,47,54,0,0,0
532,0,0,0,0,34,139,0,0,29,37,0,47,53,0,0,0
533,0,0,0,0,52,126,0,0,22,61,0,48,49,0,0,0
534,0,0,0,0,35,84,0,0,42,46,0,37,43,0,0,1
535,0,0,3,0,39,68,0,0,50,45,0,21,43,0,0,0
536,0,0,3,0,41,53,0,0,51,52,0,3,47,0,0,0
537,0,0,0,0,55,45,0,0,33,35,0,0,47,0,0,0
538,0,0,0,0,128,32,0,0,13,5,0,0,12,0,5,0
539,0,0,0,0,170,36,0,0,11,6,0,0,0,0,0,0
540,0,0,0,0,174,43,0,0,18,46,0,0,0,0,0,0
541,0,0,0,0,157,79,0,0,18,68,0,0,0,2,17,0
542,0,0,0,0,125,115,0,0,13,43,0,0,0,8,11,0
543,0,1,0,0,117,132,0,0,17,33,0,0,5,19,15,0
544,0,0,0,0,149,139,0,0,22,23,0,8,11,42,0,7
545,0,0,0,0,176,152,0,0,17,19,0,16,17,72,69,12
546,0,0,0,0,162,166,0,0,0,31,0,2,29,90,34,17
547,0,0,0,0,123,184,0,0,0,32,0,3,44,75,28,22
548,0,0,0,0,70,209,0,0,17,57,0,8,69,61,13,22
549,0,0,0,0,45,235,0,0,32,40,2,28,82,60,13,32
550,0,0,0,0,39,244,0,0,26,6,0,49,81,56,0,13
551,0,0,0,0,57,223,0,0,31,11,0,54,70,56,5,30
552,0,0,0,0,87,171,0,18,14,9,0,56,50,48,0,1
553,0,0,0,0,102,137,0,0,9,15,0,46,28,42,0,0
554,0,0,0,0,115,137,0,0,24,51,0,24,19,36,0,12
555,0,0,0,0,124,100,0,0,4,76,0,8,27,30,0,4
556,0,0,0,0,138,55,0,0,5,60,0,10,44,25,0,5
557,0,0,0,0,162,47,0,0,9,44,0,5,70,22,0,0
558,0,0,0,0,196,61,0,0,0,40,0,0,108,22,0,0
559,0,0,0,0,213,88,0,0,17,30,0,2,127,20,10,14
560,0,0,0,0,214,108,0,0,11,54,0,7,125,17,0,6
561,0,0,0,0,206,107,0,0,0,40,0,16,110,13,0,18
562,0,0,0,0,224,89,0,0,0,49,0,4,95,6,0,24
563,0,0,0,1,251,88,0,0,0,87,0,19,95,0,0,25
564,0,0,0,0,255,102,0,0,0,71,0,20,105,0,0,0
565,0,0,0,0,255,117,0,0,13,28,0,19,120,0,0,0
566,0,0,0,0,255,132,0,0,30,34,0,34,138,0,2,6
567,0,0,0,0,255,154,0,0,2,71,0,45,151,0,0,8
568,0,0,0,0,249,173,0,0,7,74,0,39,148,10,0,19
569,0,0,0,0,226,183,0,0,3,33,0,9,130,43,0,26
570,0,0,0,0,199,177,0,0,4,8,0,0,126,66,0,29
571,0,0,0,0,176,171,0,9,18,17,0,0,133,83,0,26
572,0,0,0,0,176,176,0,0,43,19,0,1,135,86,0,23
573,0,0,0,0,178,180,0,0,43,32,0,14,130,84,0,21
574,0,0,0,0,174,176,0,0,41,35,0,39,114,84,3,5
575,0,0,0,0,141,178,0,0,22,44,0,47,90,82,17,19
576,0,0,7,0,99,175,0,0,60,42,0,32,63,87,16,25
577,0,0,28,0,76,173,0,0,95,48,0,0,19,94,10,21
578,0,0,42,0,84,196,0,0,118,46,0,0,0,92,26,20
579,0,0,58,0,112,221,0,0,144,25,0,8,0,75,13,5
580,0,0,52,0,127,237,0,0,134,8,0,17,9,63,19,4
581,0,0,39,0,126,232,0,4,112,19,0,6,33,49,0,0
582,0,0,33,0,104,205,0,0,101,46,0,0,48,43,2,13
583,0,0,30,4,92,171,0,0,96,42,0,0,50,36,4,33
584,0,0,35,0,98,152,0,0,107,42,0,1,45,28,3,0
585,0,0,49,0,108,167,0,0,129,34,0,31,37,25,63,0
586,0,0,55,0,126,180,0,0,140,51,0,43,29,22,0,0
587,0,0,54,0,134,181,0,0,137,64,0,39,22,22,0,0
588,0,0,50,1,142,183,0,0,133,92,0,27,16,21,0,0
589,0,0,49,13,135,202,0,0,129,114,0,17,12,16,0,38
590,0,0,41,15,101,188,0,0,115,120,0,11,7,8,0,8
591,0,0,39,8,66,151,0,0,111,110,1,2,7,1,0,11
592,0,0,35,12,78,136,36,0,105,113,0,0,17,5,0,32
593,0,0,37,14,101,138,0,0,108,116,0,1,21,15,0,40
594,0,0,20,10,143,129,0,0,80,108,0,20,6,11,0,8
595,0,0,20,1,159,101,16,0,80,92,1,37,0,1,0,1
596,0,0,1,6,151,70,0,0,43,102,0,28,0,8,2,34
597,0,0,0,3,122,47,0,0,21,96,0,8,0,9,0,37
598,0,0,0,0,92,54,0,0,18,84,0,0,0,9,0,10
599,0,0,0,0,52,72,0,0,18,97,0,2,0,5,3,23
600,0,0,0,0,32,99,0,0,18,59,0,21,0,3,4,37
601,0,0,0,0,25,108,0,0,19,48,0,37,7,3,1,54
602,0,0,0,0,30,104,5,2,17,40,0,36,22,9,6,55
603,0,0,0,0,57,105,0,0,16,33,0,22,28,33,68,19
604,0,0,0,0,100,104,0,0,12,43,0,18,22,61,9,0
605,0,0,0,0,136,103,0,0,6,38,0,23,11,86,0,0
606,0,0,19,0,137,95,0,0,16,59,0,6,5,107,3,13
607,0,0,0,0,109,84,0,0,4,32,0,4,2,112,5,0
608,0,0,0,0,68,99,0,0,7,16,0,31,0,119,0,9
609,0,0,0,0,37,88,10,0,2,15,0,53,0,122,26,17
610,0,11,0,0,13,72,0,0,14,17,0,95,0,116,38,5
611,0,15,0,0,0,66,0,0,47,18,0,83,4,109,12,10
612,0,9,14,13,0,63,0,0,71,0,0,83,1,104,14,5
613,0,0,12,0,0,63,0,0,67,22,0,38,18,98,0,24
614,0,0,0,0,0,69,0,0,41,50,0,31,28,107,21,35
615,0,0,0,0,0,94,0,0,26,53,0,33,23,121,20,32
616,0,0,0,0,0,117,0,0,18,48,0,24,18,133,12,34
617,0,0,0,0,0,139,0,0,28,25,0,26,7,150,15,47
618,0,0,0,0,16,128,0,0,36,2,0,42,8,156,28,39
619,0,0,0,0,40,88,0,0,42,17,0,46,15,156,10,29
620,0,0,0,0,52,63,0,0,34,18,0,35,22,149,12,25
621,0,0,0,0,48,65,0,0,34,20,0,19,26,144,14,13
622,0,0,0,0,24,112,0,0,24,8,0,20,31,150,25,12
623,0,0,0,0,6,179,0,0,35,20,0,12,28,162,16,25
624,0,0,0,0,0,197,0,0,35,26,0,13,21,176,6,17
625,0,0,0,0,5,167,0,0,39,0,0,27,7,177,0,12
626,0,0,0,0,25,159,0,0,25,7,0,40,0,163,0,5
627,0,0,0,0,45,170,0,0,27,2,0,58,0,148,0,20
628,0,0,0,0,57,189,0,0,12,16,0,46,0,129,0,6
629,0,0,0,0,58,194,0,0,12,25,0,44,2,108,12,10
630,0,0,0,0,28,187,0,0,13,34,0,29,26,76,15,3
631,0,0,0,0,0,168,0,0,37,23,0,20,48,50,14,0
632,0,0,0,0,0,140,0,0,26,32,11,26,42,25,0,12
633,0,0,0,0,24,110,0,0,10,21,0,58,17,15,20,27
634,0,0,0,0,54,84,0,0,0,21,0,36,1,21,4,15
635,0,0,0,0,60,80,0,0,0,20,0,56,2,29,0,2
636,0,9,0,0,61,78,0,0,0,27,0,72,6,54,0,0
637,0,0,0,0,52,82,0,0,0,79,0,55,0,91,0,0
638,0,0,0,0,43,85,0,0,0,80,0,53,0,112,1,0
639,0,0,0,0,32,105,0,0,7,67,0,46,0,118,0,6
640,0,0,0,0,13,151,0,0,0,66,0,35,4,136,5,16
641,0,0,0,0,17,189,0,0,0,47,0,47,18,150,0,20
642,0,0,0,0,33,186,0,0,21,1,0,39,28,159,0,40
643,0,0,0,0,36,157,0,0,0,0,0,25,36,175,0,34
644,0,0,0,0,32,130,0,0,0,0,0,14,38,174,0,23
645,0,0,0,0,30,120,0,0,0,29,0,3,29,166,0,30
646,0,0,0,0,17,127,0,0,0,40,0,13,13,156,0,66
647,0,0,0,0,4,125,0,0,0,35,0,16,1,132,3,42
648,0,0,0,0,0,101,0,0,0,37,0,19,7,101,0,38
649,0,0,0,0,0,54,0,0,0,49,0,14,5,62,0,19
650,0,0,0,0,7,22,0,0,0,58,0,9,38,40,0,0
651,0,0,0,0,1,0,0,0,0,75,0,33,45,30,14,0
652,0,0,0,5,1,2,0,0,0,95,0,43,33,24,0,0
653,0,0,0,16,0,11,0,0,0,122,0,55,29,27,0,0
654,0,2,0,31,0,17,63,0,0,158,0,59,24,45,0,0
655,0,0,0,62,0,16,0,0,0,233,0,47,28,76,12,0
656,0,0,0,82,0,15,0,0,0,255,0,22,29,95,22,0
657,0,0,0,87,0,13,0,0,0,255,0,2,14,91,16,0
658,0,0,0,64,0,30,0,0,0,234,0,0,3,86,6,0
659,0,0,0,54,0,31,0,0,0,208,0,0,5,78,8,9
660,0,0,0,51,0,21,0,0,0,203,0,4,12,81,2,13
661,0,0,0,53,0,8,0,0,0,208,0,5,31,103,29,0
662,0,0,0,64,26,11,0,0,7,238,0,0,52,138,0,9
663,0,0,0,74,0,12,0,0,16,255,0,0,70,162,13,31
664,0,0,0,73,0,18,0,0,18,253,0,0,78,154,15,9
665,0,0,0,64,0,23,0,0,29,235,0,0,79,145,11,27
666,0,0,0,26,0,18,0,0,42,139,0,3,81,137,12,42
667,0,0,1,0,0,22,0,0,48,52,0,8,74,111,22,52
668,0,0,1,0,0,13,0,8,48,26,0,11,68,84,3,66
669,0,0,3,0,0,0,0,0,49,21,0,11,64,76,0,47
670,0,0,0,0,0,0,0,0,45,22,0,1,59,67,4,3
671,0,0,0,0,0,0,0,0,42,16,0,0,56,58,0,20
672,0,0,0,0,0,0,0,0,37,43,36,0,48,55,4,15
673,0,0,0,0,0,0,0,0,36,67,0,0,41,47,0,4
674,0,0,0,0,0,39,0,0,30,43,0,0,34,53,0,34
675,0,0,0,0,0,81,0,0,31,18,0,0,36,55,0,24
676,0,0,0,0,31,108,0,0,33,21,0,0,38,55,0,6
677,0,0,0,0,74,117,26,0,28,9,0,0,42,55,0,9
678,0,0,0,0,98,118,0,0,31,9,0,0,36,66,0,31
679,0,0,0,0,126,118,0,0,35,11,0,0,24,67,0,54
680,0,0,0,0,98,126,0,0,29,18,0,0,4,75,6,43
681,0,0,0,0,63,144,0,0,18,20,0,0,0,79,26,26
682,0,0,0,0,50,152,0,0,16,12,0,0,0,84,11,20
683,0,0,0,0,59,167,0,0,31,1,0,0,0,90,0,8
684,0,0,0,0,76,179,0,0,42,16,0,0,0,95,1,1
685,0,0,4,0,76,190,0,0,52,34,0,0,29,94,12,1
686,0,0,0,0,70,189,0,0,18,30,0,4,67,98,4,21
687,0,0,0,0,57,168,0,0,17,7,0,0,81,107,0,34
688,0,0,0,0,36,147,0,0,28,18,0,2,85,115,53,36
689,0,0,0,0,28,139,0,0,44,0,0,14,83,113,63,27
690,0,0,2,0,35,149,0,0,49,0,0,4,79,97,0,49
691,0,0,0,0,41,168,0,0,44,0,0,0,76,88,0,51
692,0,0,0,0,36,209,0,0,19,13,2,26,68,79,0,26
693,0,0,0,0,46,234,0,0,5,35,0,4,69,72,0,31
694,0,0,0,0,65,241,0,0,8,11,0,0,75,64,0,42
695,0,0,0,0,84,242,0,0,6,18,0,0,77,65,28,25
696,0,0,0,0,76,234,0,0,19,40,0,0,77,67,0,40
697,0,0,0,0,51,201,0,0,25,23,0,0,72,74,0,33
698,0,0,0,0,34,162,0,0,5,1,0,13,63,80,10,24
699,0,0,0,0,25,145,0,0,0,17,0,22,58,85,4,34
700,0,0,0,0,43,124,0,0,0,21,0,20,60,85,0,47
701,0,0,0,0,49,110,0,0,15,31,0,16,72,80,0,31
702,0,0,0,0,43,111,0,0,95,12,0,21,88,79,3,28
703,0,0,0,0,42,116,0,0,36,32,0,19,98,77,49,25
704,0,0,0,0,38,116,0,0,15,49,0,22,96,75,0,20
705,0,0,0,0,44,125,0,0,17,44,0,31,95,74,0,8
706,0,0,0,0,99,164,0,0,24,41,0,39,100,77,0,8
707,0,0,0,0,121,226,0,0,28,44,0,42,122,81,0,15
708,0,0,0,0,119,255,0,0,44,36,0,28,141,93,0,17
709,0,0,0,0,78,255,0,0,19,67,37,16,148,102,0,9
710,0,0,0,0,38,255,0,0,7,46,0,35,141,111,0,12
711,0,0,0,0,34,244,0,1,8,25,0,44,124,113,62,55
712,0,0,0,0,30,206,0,19,17,14,0,38,106,109,0,90
713,0,0,0,0,41,161,0,21,2,0,0,16,88,95,0,90
714,0,5,0,0,46,138,0,14,0,1,0,9,65,75,0,78
715,0,0,0,0,46,132,0,6,0,72,0,26,44,58,0,63
716,0,0,0,0,51,139,0,0,0,56,0,32,46,53,0,54
717,0,0,0,0,70,151,0,0,0,31,0,28,68,57,0,37
718,0,0,0,0,99,166,0,0,1,6,0,12,90,61,0,29
719,0,0,0,0,113,154,0,0,15,5,0,4,112,67,0,9
720,0,0,2,0,124,146,0,0,49,12,0,5,122,71,0,22
721,0,0,18,0,121,139,0,0,86,25,0,11,122,66,0,36
722,0,0,22,0,100,165,0,0,84,78,0,20,113,52,0,25
723,0,0,0,6,89,168,0,0,40,98,0,27,101,37,0,8
724,0,0,0,4,120,147,0,0,12,94,0,11,98,20,0,3
725,0,0,0,0,169,125,0,0,77,75,0,0,101,1,18,0
726,0,0,1,0,192,110,0,0,47,47,0,0,108,0,0,0
727,0,0,2,0,173,100,0,0,50,40,0,0,119,0,56,0
728,0,0,0,0,187,106,0,0,31,38,0,5,133,0,0,0
729,0,0,0,0,239,108,0,0,8,51,0,0,155,0,2,0
730,0,0,0,5,247,78,0,0,17,96,0,0,186,0,0,0
731,0,0,0,5,220,6,0,0,30,96,0,0,215,0,0,0
732,0,0,0,0,176,0,0,0,14,59,0,0,226,0,2,0
733,0,0,0,0,114,61,0,0,14,16,0,0,204,0,0,0
734,0,0,0,0,48,77,0,0,32,22,0,2,157,0,0,7
735,0,0,0,0,26,43,0,0,43,17,0,4,116,0,0,11
736,0,0,1,0,30,19,0,0,47,14,0,0,113,4,0,5
737,0,0,0,0,47,19,0,0,32,3,0,0,122,9,0,0
738,0,0,2,0,64,24,0,0,53,12,0,0,131,10,11,0
739,0,0,8,0,82,43,0,0,61,31,0,3,132,17,0,0
740,0,0,7,0,104,48,0,0,56,55,0,9,124,28,1,0
741,0,0,20,0,115,50,0,0,80,45,0,7,107,40,0,8
742,0,0,27,0,103,60,0,0,91,56,0,8,80,37,0,0
743,0,0,31,1,73,62,0,0,98,90,0,3,65,37,0,3
744,0,0,14,0,53,59,0,0,69,86,0,6,71,36,0,4
745,0,0,0,13,61,65,0,0,41,115,0,6,77,41,0,0
746,9,0,13,17,82,75,0,0,70,129,0,12,83,55,34,5
747,0,0,24,10,77,96,0,0,87,106,0,22,83,64,0,26
748,0,0,25,0,85,116,0,2,89,66,0,23,73,65,0,57
749,0,0,27,0,117,126,0,0,92,30,0,24,58,64,63,53
750,0,0,22,0,150,134,0,0,85,33,0,30,47,67,0,29
751,0,0,24,0,150,150,0,0,90,56,0,34,47,65,63,12
752,0,0,22,0,128,163,0,0,84,70,0,25,55,58,0,0
753,0,0,9,0,75,137,0,0,62,52,0,17,66,51,0,0
754,0,0,2,0,42,96,0,0,48,31,0,21,72,51,0,0
755,0,0,0,0,8,60,0,0,23,38,0,19,72,43,0,3
756,0,0,0,0,0,48,0,0,9,22,0,23,69,43,0,0
757,0,0,0,0,0,48,0,0,13,6,0,24,68,40,29,0
758,0,0,0,0,6,58,0,0,5,5,0,30,71,45,14,0
759,0,0,0,0,38,61,0,0,0,72,0,37,74,63,13,39
760,0,0,0,0,47,71,0,0,0,3,0,52,77,60,0,43
761,0,0,0,0,65,87,0,0,0,0,0,53,73,67,0,0
762,0,4,0,0,103,97,0,0,0,1,0,64,73,79,0,3
763,0,5,0,0,123,95,0,0,0,9,0,65,77,71,0,0
764,0,4,0,0,105,68,0,0,0,17,0,62,76,65,0,0
765,0,4,0,0,88,60,0,0,4,21,0,64,61,49,3,0
766,0,4,0,0,103,65,0,7,13,42,0,62,30,40,4,0
767,0,0,0,0,112,71,0,0,30,31,0,55,33,37,20,11
768,0,0,0,0,109,68,0,0,33,20,0,35,54,52,8,7
769,0,0,0,0,104,55,0,0,38,10,0,12,74,70,2,2
770,0,0,0,0,93,56,0,0,41,16,0,0,81,84,0,10
771,0,0,0,0,91,66,0,0,39,29,0,0,77,95,0,26
772,0,0,0,0,111,59,0,0,35,22,0,10,74,97,0,53
773,0,0,0,0,110,58,0,0,36,15,0,7,70,77,0,24
774,0,0,0,0,97,69,0,0,24,21,0,0,66,61,5,47
775,0,0,0,0,63,41,0,0,13,34,0,5,62,57,0,25
776,0,0,0,0,30,39,20,0,7,30,0,4,63,62,1,41
777,0,0,0,14,44,41,0,0,4,32,0,2,74,83,0,28
778,0,0,0,0,45,72,0,0,1,87,0,25,93,94,0,34
779,0,0,0,0,36,94,0,0,0,77,0,28,121,110,20,39
780,0,0,0,0,36,85,0,0,0,33,0,18,148,129,0,28
781,0,0,0,0,42,73,0,0,0,51,0,10,157,127,0,20
782,0,0,0,0,49,85,0,0,0,86,0,13,143,117,0,11
783,0,0,0,5,54,113,0,0,0,96,0,23,120,99,0,12
784,0,0,0,0,61,135,0,0,8,47,0,27,105,92,7,3
785,0,0,0,0,68,145,0,0,14,19,0,33,108,86,0,2
786,0,0,0,0,79,165,0,0,18,0,0,52,118,80,0,19
787,0,11,0,0,69,178,0,0,16,7,0,79,122,75,25,42
788,0,22,0,0,45,215,0,2,15,25,0,96,103,78,0,58
789,0,21,0,0,29,224,0,2,10,10,0,94,75,68,0,57
790,0,11,0,0,41,218,0,1,6,0,0,75,53,63,0,54
791,0,6,0,0,71,213,0,0,9,0,0,68,46,63,0,26
792,0,0,0,0,87,165,0,0,11,28,0,60,47,58,0,11
793,0,0,0,0,90,118,0,0,19,47,0,56,45,49,0,28
794,0,0,0,0,97,130,0,0,20,45,0,58,48,39,0,1
795,0,0,0,0,102,177,0,1,14,7,2,50,48,35,0,0
796,0,0,0,0,94,199,0,0,13,15,0,43,46,41,0,0
797,0,0,0,0,90,218,0,0,11,40,0,42,45,40,0,0
798,0,0,0,0,70,209,0,0,15,31,0,29,41,51,0,0
799,0,0,0,0,47,174,0,0,18,18,0,14,47,56,0,0
800,0,0,0,0,44,114,0,0,17,36,0,10,64,60,0,0
801,0,0,0,0,58,94,0,0,53,9,0,7,86,70,0,0
802,0,0,0,0,74,103,0,0,0,14,0,8,113,68,0,0
803,0,0,0,0,86,96,0,0,0,6,0,9,134,75,0,0
804,0,0,0,0,84,68,0,0,0,7,0,40,146,90,0,0
805,0,7,0,0,59,52,0,0,0,0,0,67,151,92,0,0
806,0,18,0,0,56,45,0,0,0,0,0,92,140,106,0,6
807,0,16,0,0,40,60,0,0,0,0,0,89,127,107,0,0
808,0,9,0,0,30,97,0,0,0,0,0,74,120,117,0,2
809,0,0,0,0,39,142,0,0,0,16,0,57,121,147,0,16
810,0,0,0,20,48,162,0,0,0,42,0,38,126,157,2,22
811,0,0,0,0,59,183,0,0,0,42,0,0,121,174,13,42
812,0,0,0,0,60,202,0,7,0,6,0,0,108,172,0,68
813,0,0,0,0,50,217,0,13,0,20,0,0,104,161,0,78
814,0,0,0,0,55,255,0,18,0,6,0,6,112,151,93,87
815,0,0,0,4,62,252,0,21,3,10,0,14,107,116,9,91
